1.232634931802749634e-01
1.811523437500000000e-01
3.102966547012329102e-01
3.300635218620300293e-01
3.477092981338500977e-01
2.274903655052185059e-01
2.638222277164459229e-01
2.406905740499496460e-01
1.261065900325775146e-01
2.614399194717407227e-01
2.578267455101013184e-01
1.518451571464538574e-01
1.487592458724975586e-01
2.627535760402679443e-01
2.633059918880462646e-01
3.083654642105102539e-01
3.546372056007385254e-01
3.134235441684722900e-01
2.948854565620422363e-01
3.036126792430877686e-01
