3.349028229713439941e-01
4.092828631401062012e-01
2.283165752887725830e-01
3.457633256912231445e-01
2.604644298553466797e-01
2.817609906196594238e-01
3.366637527942657471e-01
3.452469408512115479e-01
3.327700495719909668e-01
2.128722965717315674e-01
3.549599051475524902e-01
2.427778095006942749e-01
2.814899086952209473e-01
4.485712349414825439e-01
7.007301598787307739e-02
1.319285184144973755e-01
3.619447350502014160e-01
3.976580202579498291e-01
2.890768647193908691e-01
3.584651648998260498e-01
